Dim: 1000 Random Init
Rand 10000, 	228.52775313276385
ODG, 		222.8793242812652
DG, 		235.1800071594156
Dim: 1000 Random Init
MEET, 		226.26961695520816
Rand 5, 	228.5999455286604
Rand 50, 	228.56577033213108
Rand 100, 	229.10319435908247
Rand 200, 	228.18482890631444
Rand 500, 	228.88909946826297
Rand 1000, 	227.8177053861066
Rand 2000, 	228.57931615462127
Rand 5000, 	227.82744497669145
Rand 10000, 	228.4404897640544
ODG, 		222.70305478633313
DG, 		235.00497149566027
Dim: 1000 Random Init
MEET, 		226.23378579201992
Rand 5, 	228.1322457772898
Rand 50, 	228.2578447288302
Rand 100, 	227.78253982458824
Rand 200, 	228.74185240287756
Rand 500, 	227.91174463069538
Rand 1000, 	227.81161575126026
Rand 2000, 	228.2563256081341
Rand 5000, 	228.0609508183271
Rand 10000, 	227.67993174643777
ODG, 		222.70749826789174
DG, 		235.41603874241142
Dim: 1000 Random Init
MEET, 		225.32997607505948
Rand 5, 	228.688635168807
Rand 50, 	228.09179817888725
Rand 100, 	228.93792614635535
Rand 200, 	228.79569690254453
Rand 500, 	227.22077308233224
Rand 1000, 	229.40621721128701
Rand 2000, 	228.18712204097136
Rand 5000, 	227.74103018387063
Rand 10000, 	228.799456863652
ODG, 		222.60167955233766
DG, 		235.5176052034859
Dim: 1000 Random Init
MEET, 		225.85607508936732
Rand 5, 	228.23404891027383
Rand 50, 	228.0584959065394
Rand 100, 	228.36444189839582
Rand 200, 	229.1248023825651
Rand 500, 	227.62323943879926
Rand 1000, 	228.12429608032815
Rand 2000, 	227.5552754527297
Rand 5000, 	228.66482896546984
Rand 10000, 	228.02255275965717
ODG, 		223.01823091290544
DG, 		235.50277841773922
Dim: 1000 Random Init
MEET, 		226.0816775293639
Rand 5, 	228.3829464907712
Rand 50, 	228.2809376271998
Rand 100, 	228.71473347080132
Rand 200, 	228.7663047983319
Rand 500, 	228.93856564877663
Rand 1000, 	228.2529027863808
Rand 2000, 	228.4584036070379
Rand 5000, 	228.43742540181842
Rand 10000, 	229.718998240199
ODG, 		222.44394719708748
DG, 		235.36921014314834
Dim: 1000 Random Init
MEET, 		225.64750720984733
Rand 5, 	227.72690913050337
Rand 50, 	227.7002479818271
Rand 100, 	227.75835176467066
Rand 200, 	227.69660234287778
Rand 500, 	227.865837856247
Rand 1000, 	228.1794588381089
Rand 2000, 	228.37851540945908
Rand 5000, 	229.40679300877397
Rand 10000, 	229.60959037938682
ODG, 		223.1735076679161
DG, 		235.78172515467978
Dim: 1000 Random Init
MEET, 		225.31776844771542
Rand 5, 	227.99831239900408
Rand 50, 	227.75114473850417
Rand 100, 	228.76424279396548
Rand 200, 	228.51286399665702
Rand 500, 	229.09466114950587
Rand 1000, 	228.66880024215547
Rand 2000, 	229.5639866844001
Rand 5000, 	228.7388192936276
Rand 10000, 	228.67343770377195
ODG, 		222.78670205353853
DG, 		235.0786919149257
