Dim: 1000 Random Init
Rand 50, 	20.063864182657174
Rand 100, 	20.07113204296129
Rand 200, 	20.0645506452137
Rand 500, 	20.07894777398057
Rand 1000, 	20.065432662348638
Rand 2000, 	20.064727329306844
Rand 5000, 	20.065610789608336
Rand 10000, 	20.073035697093008
ODG, 		20.100613794029602
DG, 		21.165587967694552
Dim: 1000 Random Init
MEET, 		20.063459461810403
Rand 5, 	20.06603132066682
Rand 50, 	20.076660486514122
Rand 100, 	20.057246125127183
Rand 200, 	20.07127090714531
Rand 500, 	20.071877643202857
Rand 1000, 	20.07026128013963
Rand 2000, 	20.070986117786173
Rand 5000, 	20.062367390471902
Rand 10000, 	20.057993233290507
ODG, 		20.08922450274617
DG, 		21.17559029547707
Dim: 1000 Random Init
MEET, 		20.076534593764755
Rand 5, 	20.064495796392368
Rand 50, 	20.071539805791318
Rand 100, 	20.063070964487707
Rand 200, 	20.057256761751404
Rand 500, 	20.063552298154256
Rand 1000, 	20.071675437674287
Rand 2000, 	20.06162055548244
Rand 5000, 	20.067031471345206
Rand 10000, 	20.067318805915185
ODG, 		20.121410771061186
DG, 		21.12378987653512
Dim: 1000 Random Init
MEET, 		20.074375114502946
Rand 5, 	20.073694570389055
Rand 50, 	20.07153970821418
Rand 100, 	20.0762432102447
Rand 200, 	20.064885162430862
Rand 500, 	20.063288959977104
Rand 1000, 	20.064555906871483
Rand 2000, 	20.06065969527015
Rand 5000, 	20.06621407067163
Rand 10000, 	20.071844503623826
ODG, 		20.10427216158964
DG, 		21.16559711302243
